0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,label
32.5,44.67,37.68108695652174,37.0,3.4828431733353007,35.0625,40.8125,0.0,6.61,2.4984782608695655,2.17,1.5337071535499343,1.4274999999999998,3.1425,9.5,21.0,15.095869565217393,15.0,2.622788656785798,13.625,17.0,0.5,5.93,2.633695652173913,2.55,1.2270386368917325,1.7925,3.33,11.75,24.33,19.03608695652174,20.0,2.908307242107125,16.6875,21.0,0.0,8.49,2.9178260869565222,2.4000000000000004,2.1200009570684197,1.3,4.07,r
29.67,42.0,36.06086956521739,36.0,3.789775616979604,33.082499999999996,39.6875,0.0,9.53,2.868478260869565,1.92,2.395585725075096,1.3,3.5925000000000002,11.0,28.25,19.10065217391304,19.125,4.444687916640324,15.5,22.5,0.47,8.55,3.379782608695652,3.19,1.9006565989800412,1.875,4.682499999999999,14.5,25.25,18.733695652173914,18.25,2.789746590399806,16.1875,21.0,1.41,11.09,4.1152173913043475,3.27,2.3879984544294595,2.515,5.36,r
27.67,43.25,36.57282608695653,35.5,4.106737912284303,33.8125,40.6275,0.0,7.7,2.9600000000000004,2.39,1.9321548132130153,1.61,4.4975000000000005,11.0,23.25,16.71608695652174,16.5,2.2135677368456257,15.5,18.1875,0.94,9.63,3.285434782608696,3.02,1.7341930003084551,1.9525,4.2425,11.0,23.33,17.780869565217394,18.25,2.9736784748014675,15.5425,19.9375,0.47,6.78,3.3186956521739135,3.3,1.5194540082186718,2.21,4.262499999999999,r
30.67,44.0,37.00195652173913,35.875,3.7074379410795975,33.849999999999994,40.375,0.0,7.02,2.7293478260869573,2.165,1.7011047419236622,1.5,4.095,6.0,24.0,14.983695652173912,14.585,3.776298221919128,12.0,17.5025,0.0,7.52,3.114347826086957,2.62,1.7478973427444038,1.9325,4.465,8.67,21.25,16.87804347826087,17.5,3.1791470690983332,16.0,19.1875,0.82,8.34,2.8234782608695657,2.39,1.791026046576908,1.4324999999999999,3.7525000000000004,r
42.0,42.67,42.25434782608695,42.25,0.1866387142632412,42.05,42.3975,0.0,0.5,0.33695652173913043,0.43,0.2043512179798669,0.1,0.47,0.0,8.67,3.9634782608695645,4.5,2.741331564032587,1.4975,6.0,0.0,4.18,1.0408695652173914,0.8799999999999999,1.108804814176972,0.0,1.5,0.0,13.5,8.716521739130433,10.165,4.25053576617312,5.8149999999999995,12.5,0.0,3.09,1.1289130434782608,1.12,0.8139621292333488,0.47,1.67,r
38.33,43.75,41.26521739130435,42.0,1.575540456309707,39.5,42.5,0.0,1.7,0.3941304347826086,0.47,0.30507249475024806,0.1075,0.5,4.0,16.75,12.77521739130435,12.71,2.607059424059933,12.0,14.9375,0.0,4.11,0.707391304347826,0.485,0.791056774989026,0.0,0.86,10.0,20.0,15.329782608695652,15.375,2.1676525850487662,14.25,17.0,0.0,2.36,0.8221739130434781,0.825,0.49416107604922266,0.4775,1.0675000000000001,r
29.33,43.75,37.438478260869566,36.665,4.009503691864177,34.0,40.917500000000004,0.0,6.8,2.4980434782608696,2.12,1.5711575627404535,1.3,3.7225,9.33,23.75,15.400434782608695,15.29,3.3195454551768844,13.0,17.6275,0.0,7.46,3.185652173913044,2.555,2.0230720887621634,1.52,4.262499999999999,10.0,20.67,16.66108695652174,17.25,3.1023770300714544,14.875,19.31,0.47,8.22,3.015869565217391,2.8200000000000003,1.5052952107469102,2.1625,3.7,r
19.33,43.75,34.48913043478261,34.5,5.002288732209135,32.0625,37.75,0.47,11.19,4.228043478260869,3.7350000000000003,2.161397304795845,2.9524999999999997,5.1675,8.67,22.5,15.771521739130437,15.71,2.9367169631646712,14.0625,17.6875,0.47,6.18,3.1858695652173905,2.935,1.6405128955258088,2.1350000000000002,4.605,9.5,23.0,16.254565217391306,15.75,3.029832930136753,14.5625,18.4575,0.43,8.23,3.4786956521739127,2.91,1.7172569971331892,2.3225,4.629999999999999,r
31.5,43.0,36.84326086956521,36.5,3.204877570445694,34.5,39.375,0.0,6.47,2.503913043478261,2.215,1.6516691601203777,1.3,3.7225,9.0,22.67,14.284130434782607,14.58,2.9408536750685594,12.27,16.0,0.0,5.45,2.592391304347826,2.12,1.6068702288508396,1.2625,3.72,10.25,20.25,15.545869565217389,15.8,2.6622426436596283,13.5,17.31,0.47,6.87,3.1397826086956524,2.715,1.6980151669659422,1.7925,4.06,r
42.75,45.0,44.38239130434783,44.5,0.5304136112825691,44.082499999999996,44.730000000000004,0.0,1.0,0.41891304347826086,0.47,0.23609064418254996,0.43,0.5,0.0,12.5,6.978260869565218,7.125,3.9877993398463802,4.25,10.625,0.0,5.15,0.8747826086956522,0.485,1.1001933953839103,0.0,1.21,6.5,16.75,13.996304347826085,14.875,2.000925739857709,12.5425,15.5,0.0,2.29,0.7452173913043478,0.605,0.5553526972631788,0.43,0.94,r
26.33,28.5,27.03804347826087,27.0,0.26431142881261543,27.0,27.0,0.0,0.5,0.040652173913043474,0.0,0.1333900241799387,0.0,0.0,0.0,8.5,6.181086956521739,7.0,2.5038266076466678,6.3125,7.6274999999999995,0.0,1.22,0.5297826086956522,0.5,0.3415617017981754,0.43,0.8274999999999999,7.5,12.0,9.032608695652174,8.75,1.0337277414669015,8.5,9.0,0.0,1.12,0.32739130434782604,0.43,0.31982936271711926,0.0,0.5,r
24.0,42.67,34.58608695652174,35.125,4.396554448030043,31.27,37.625,0.0,12.51,4.570869565217392,3.835,2.684052347632385,2.94,5.6975,8.25,22.67,15.750000000000002,15.875,3.5132080939094843,13.3725,18.1875,0.43,8.26,3.5658695652173917,3.48,1.6968750050044037,2.3325,4.6125,5.75,23.25,16.494565217391308,17.0,3.49796620688952,14.3725,19.0625,0.43,7.91,3.218260869565218,2.9,1.902049542932075,1.97,4.56,r
27.0,30.5,28.09608695652174,28.0,0.7686943570059258,27.5425,28.25,0.0,1.5,0.38999999999999996,0.43,0.31240287379528947,0.0,0.5,10.5,19.0,14.535652173913043,14.75,1.5617093941844808,14.0,15.0,0.0,3.7,0.9313043478260868,0.71,0.9250816389094223,0.43,0.87,12.0,15.75,14.188478260869564,14.25,0.8837821938597625,13.67,14.75,0.0,1.5,0.8545652173913041,0.85,0.3803782124952253,0.5,1.19,g
45.25,47.0,46.31891304347826,46.5,0.3892684207351563,46.25,46.5,0.0,1.0,0.4767391304347825,0.5,0.21329222882990148,0.44,0.5,17.0,18.75,18.023478260869563,18.0,0.36098148546738723,18.0,18.25,0.0,0.87,0.24978260869565214,0.43,0.25590353330403215,0.0,0.43,10.75,16.25,12.605217391304349,12.5,1.04949456434024,12.0625,12.9375,0.0,1.5,0.6482608695652173,0.5,0.3417166099941496,0.47,0.83,r
39.0,40.0,39.558260869565224,39.5,0.17892648208227394,39.5,39.67,0.0,0.83,0.4691304347826087,0.5,0.14475766856610967,0.47,0.5,2.25,13.25,7.603260869565218,7.165,2.8604320220304142,5.5625,9.2475,0.0,3.2,0.6630434782608694,0.47,0.7258737862901433,0.0,0.9225,0.0,15.0,11.739565217391306,13.0,3.7923349339434314,12.0625,13.75,0.0,1.5,0.6493478260869565,0.71,0.45763839278487617,0.43,0.94,r
46.5,48.0,47.61086956521739,47.635000000000005,0.3593254549968533,47.5,47.9375,0.0,0.83,0.35717391304347823,0.44999999999999996,0.22251754531050916,0.1075,0.5,16.25,19.0,18.056304347826085,18.0,0.39905086668606365,18.0,18.1875,0.0,1.09,0.16782608695652174,0.0,0.27811998244944774,0.0,0.43,9.0,17.0,12.909347826086956,12.5,2.3586921066782502,11.3125,14.9375,0.0,1.7,0.6554347826086957,0.5,0.4234708780318463,0.47,0.86,r
39.0,40.0,39.257173913043474,39.25,0.23248094826103038,39.0,39.457499999999996,0.0,0.5,0.2984782608695652,0.43,0.2218504740816245,0.0,0.47,0.0,4.67,0.9293478260869565,0.0,1.2216880892599442,0.0,1.6275,0.0,1.25,0.12478260869565216,0.0,0.2847512686963038,0.0,0.0,6.5,15.5,9.172173913043478,8.75,2.554565336406766,7.33,9.1875,0.0,4.06,0.6195652173913043,0.485,0.597364420774898,0.43,0.82,r
41.0,41.67,41.427608695652175,41.5,0.15536601634146552,41.269999999999996,41.5,0.47,0.83,0.581086956521739,0.5,0.1488956123653162,0.5,0.74,0.0,13.0,6.005217391304347,5.875,2.9610776860464045,4.4375,6.9175,0.0,1.5,0.6547826086956521,0.605,0.49642606758681623,0.1175,1.0,0.0,8.67,3.0489130434782608,2.0,2.1815684757744265,1.3725,4.5625,0.0,2.16,0.5858695652173914,0.5,0.5387581444064221,0.0,0.94,r
26.75,30.0,29.23173913043478,29.625,0.9050851509304428,28.69,30.0,0.0,1.25,0.3556521739130435,0.43,0.3551628870370642,0.0,0.5,0.0,12.75,6.8428260869565225,6.625,4.155543907731229,3.1675,10.6875,0.0,5.02,1.0669565217391301,0.87,1.0936988607782459,0.1075,1.495,0.0,17.0,9.28695652173913,10.25,5.627275981844627,5.0825,14.9175,0.0,2.95,0.8156521739130432,0.73,0.6171607108324128,0.4775,1.12,r
44.0,44.67,44.46369565217391,44.5,0.11390753941786269,44.5,44.5,0.43,1.0,0.5102173913043478,0.5,0.09107967526499429,0.5,0.5,0.0,10.5,6.284347826086957,6.835,2.8658957507394227,4.0,8.9175,0.0,3.56,1.173478260869565,0.97,1.034419251757138,0.43,1.89,13.25,21.0,18.376739130434782,18.25,1.77893732866666,17.25,19.6275,0.0,1.48,0.696304347826087,0.71,0.4887005840691877,0.43,1.12,r
48.0,48.25,48.016304347826086,48.0,0.0624093545570845,48.0,48.0,0.0,0.43,0.028043478260869566,0.0,0.10734408983818534,0.0,0.0,1.5,7.25,4.548913043478261,5.0,1.699838199177099,3.0,6.0,0.0,1.64,0.3763043478260869,0.43,0.41686320002637783,0.0,0.5,9.5,12.0,11.097391304347827,11.29,0.7406766719474497,10.5,11.67,0.0,1.3,0.5408695652173913,0.5,0.34511077826599723,0.43,0.82,r
25.0,44.0,34.833695652173915,35.5,4.314451868724025,32.3125,37.67,0.5,12.28,4.353260869565218,4.2,2.4981131140192154,2.3325,5.789999999999999,9.0,20.5,15.16282608695652,15.415,2.530109934408629,13.435,17.125,0.0,7.15,3.3165217391304354,3.2350000000000003,1.6058465644032736,2.1625,4.195,8.75,20.75,15.570869565217391,15.29,2.8156000553163767,13.75,17.5,0.94,8.22,3.5171739130434783,2.9050000000000002,1.7652744993261005,2.3075,4.5,r
24.5,42.67,35.00086956521739,35.75,4.359473885732827,31.875,38.25,0.0,10.89,4.22,3.725,2.529029677783776,2.4225,6.02,7.75,19.5,14.978260869565217,15.0,2.4371151473711485,13.5625,16.5,0.5,6.94,2.987608695652174,2.795,1.407358731466081,1.81,3.7525000000000004,6.33,21.0,15.437391304347827,15.625,2.997087056002217,13.375,17.5,0.82,9.67,3.844782608695653,3.52,1.6632721954434475,2.6875,4.68,r
24.5,43.75,34.333260869565216,35.5,4.858979341543438,30.0625,37.31,0.71,10.95,3.85,3.075,2.4166266663356266,2.12,5.87,9.33,22.25,15.514782608695654,15.625,2.898764287784584,13.75,17.2475,0.47,7.46,3.4302173913043488,3.1550000000000002,1.5533154349904947,2.29,4.5325,8.5,21.5,15.964565217391305,16.125,3.372720436101489,13.75,18.4575,0.47,7.81,3.0834782608695654,2.91,1.6877983257503832,1.775,3.8675,r
