0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,label
44.33,44.67,44.5,44.5,0.05918640302493786,44.5,44.5,0.47,0.5,0.4964705882352941,0.5,0.009811049102515937,0.5,0.5,9.0,16.0,12.916470588235294,13.0,1.751454603003304,12.0,14.4375,0.0,2.77,0.7658823529411765,0.605,0.6911611558207738,0.43,1.165,14.75,21.0,19.244999999999997,19.875,1.6453870319315407,18.4975,20.5,0.0,2.6,0.7391176470588237,0.71,0.5526924052587112,0.44,0.87,r
31.75,43.25,36.963235294117645,35.5,3.4632457368584304,34.625,39.9375,0.0,7.56,2.541176470588235,2.12,1.627352869495068,1.41,2.9074999999999998,9.75,20.33,15.76735294117647,16.5,2.972489323908273,13.6875,18.0,0.0,6.87,3.1944117647058823,2.96,1.652779460945732,2.05,4.09,13.33,23.5,19.14735294117647,19.585,2.663269019768329,18.0,21.0,0.87,6.85,3.0094117647058822,2.94,1.6721677840573341,1.4000000000000001,3.885,r
30.0,42.25,36.90205882352941,36.875,3.509623807356311,34.525,39.457499999999996,0.0,8.99,2.2264705882352938,1.355,2.067651108182747,0.5825,3.1075000000000004,10.67,24.25,18.41176470588235,18.71,3.1506165539830024,16.815,20.8325,0.0,6.61,2.8141176470588234,2.5949999999999998,1.6468686865042506,1.4475,3.9225,8.0,25.5,18.40970588235294,18.0,3.8212242091151873,16.0625,20.585,0.5,7.98,3.2888235294117645,3.005,1.7951293778070574,2.0675,4.2975,r
42.0,45.0,42.86529411764706,42.0,1.0537731205820915,42.0,43.730000000000004,0.0,0.83,0.22205882352941173,0.0,0.30096591382318105,0.0,0.4925,9.33,21.5,17.372647058823528,17.67,2.761302183833858,16.0625,18.5,0.0,6.02,0.7788235294117646,0.5,1.082317280277445,0.43,0.87,5.0,18.25,13.264705882352942,14.25,3.8647915270085496,10.875,16.375,0.0,5.17,1.3805882352941177,1.22,1.0422642635190524,0.83,2.05,r
29.25,44.25,37.17764705882353,36.75,3.431978896261605,34.8125,40.0625,0.0,6.76,2.3511764705882356,2.14,1.4814975320976433,1.3,2.9125,8.0,23.5,15.731176470588236,15.0,3.636318288487294,13.355,18.565,0.0,8.06,3.1564705882352944,2.785,1.9675040061611693,1.5425,4.635,9.5,21.0,15.71264705882353,16.0,2.8786532086898164,13.625,17.875,0.71,8.34,3.0258823529411774,2.665,1.6903094886907344,1.6925,3.7575000000000003,r
27.67,43.0,36.05176470588236,34.875,4.532495112292898,32.75,40.730000000000004,0.0,7.7,2.9241176470588233,2.205,2.037672643954757,1.61,4.1475,10.0,23.0,16.30970588235294,16.0,2.544757516928548,14.375,18.1875,0.0,7.4,3.1358823529411763,3.095,1.7919383742905064,1.61,4.2425,13.0,24.5,18.970882352941175,19.0,2.854573542046495,17.625,21.125,0.47,6.6,3.0594117647058825,3.205,1.6284477479293542,1.7075,4.155,r
30.67,44.0,37.19117647058823,35.75,3.5970617341699307,34.082499999999996,40.6875,0.43,6.13,2.665,2.165,1.5845661866895937,1.4775,3.33,6.0,24.0,15.316176470588236,14.67,4.261009991742876,12.0,18.0,0.0,6.44,2.7211764705882353,2.54,1.5711388741463412,1.8175000000000001,3.455,10.0,20.33,16.69970588235294,17.0,2.787083286198454,15.0,19.1875,0.0,7.71,2.5752941176470587,2.49,1.6617501458513781,1.1925000000000001,3.7525000000000004,r
30.25,44.0,36.745,36.25,3.4971237099113672,34.5,38.6875,0.43,7.52,2.9708823529411763,2.59,1.83629133432787,1.4324999999999999,4.145,11.5,27.0,18.588529411764707,17.625,3.9296002822038543,15.9375,21.875,0.0,8.5,2.755,2.52,1.8519346968001114,1.4849999999999999,3.0625,11.0,21.67,17.686176470588236,18.25,2.5592139118687047,16.5625,19.5,0.5,7.58,2.962941176470588,2.5949999999999998,1.7772186806522094,1.83,3.3375000000000004,r
28.0,29.5,28.931470588235292,29.0,0.3142970256315759,28.7525,29.0,0.0,0.71,0.21823529411764703,0.0,0.2528081148994268,0.0,0.47,8.5,13.67,11.472941176470588,12.0,1.5330412028932134,10.0,12.6875,0.0,0.71,0.2876470588235294,0.43,0.2518905344682958,0.0,0.47,16.25,20.33,18.49970588235294,18.75,0.9988735634312909,17.8125,19.25,0.0,1.48,0.7258823529411764,0.83,0.3081726950626461,0.47,0.94,g
42.0,42.5,42.16852941176471,42.125,0.1889545777219163,42.0,42.25,0.0,0.5,0.22823529411764706,0.215,0.23282807531732824,0.0,0.43,0.0,10.75,4.074999999999999,3.875,3.1956355179582605,1.625,5.33,0.0,2.77,0.7885294117647058,0.85,0.722164811009405,0.0,1.25,6.5,13.0,10.936470588235293,11.5,1.7087420188511553,9.8125,12.25,0.0,4.5,1.0558823529411763,0.85,0.9739271257880701,0.43,1.2875,r
