0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,label
41.0,44.67,42.5,41.67,1.3891937443205176,41.5,44.3725,0.0,0.94,0.515357142857143,0.5,0.17030434941178524,0.47,0.5,1.5,17.75,9.747142857142858,10.29,5.1337365333303575,4.8725000000000005,14.1675,0.0,4.5,1.0696428571428573,0.885,0.9958040940118663,0.43,1.41,4.33,23.25,14.116071428571427,13.625,5.789920577262291,9.0,19.9375,0.0,4.32,0.9778571428571429,0.83,0.9364683741979842,0.45999999999999996,1.145,r
31.67,44.0,37.85214285714286,37.375,3.6300182196694655,34.917500000000004,40.7525,0.0,6.6,2.160357142857143,1.79,1.498301463368529,1.2875,2.2975,5.5,21.0,14.964285714285714,16.0,3.986119832964298,13.06,17.5425,1.12,7.0,3.263214285714285,3.175,1.4034456370250528,2.17,4.1725,13.0,25.5,20.986785714285713,21.75,2.8359583311615593,19.1875,22.69,0.0,8.66,2.8325000000000005,1.83,2.4094130605390798,0.87,4.025,r
25.0,40.75,34.39,35.335,4.5579413806706235,31.6275,37.5625,0.0,10.74,4.332142857142857,3.35,2.8159366011682403,2.21,6.725,8.33,23.25,16.228928571428572,16.375,3.590938533345364,13.375,18.605,0.0,6.5,2.7621428571428575,2.38,1.7048218265606117,1.4625,3.4825,8.0,23.0,15.515,15.585,3.3894056072371113,13.31,17.75,1.22,6.8,3.3214285714285716,3.27,1.4806422887725406,2.1,4.065,r
29.75,42.67,36.50000000000001,36.75,3.8621065063856883,32.644999999999996,39.3125,0.0,9.67,2.7017857142857147,2.28,2.0541720032771402,1.25,3.2775,9.5,22.0,16.845357142857143,16.75,3.048921463394407,14.75,19.3125,0.5,7.36,3.402142857142857,3.1950000000000003,1.605069185408246,2.2575000000000003,4.452500000000001,10.25,25.75,17.928571428571427,18.0,3.8727439925388865,15.0625,19.3725,0.0,7.56,3.1510714285714285,3.065,2.1072315334224037,1.3975,4.2375,r
42.0,42.25,42.00892857142857,42.0,0.0472455591261534,42.0,42.0,0.0,0.43,0.015357142857142857,0.0,0.08126236169698385,0.0,0.0,15.0,18.5,16.9375,17.125,1.019649994415295,16.31,17.75,0.0,0.94,0.36607142857142855,0.43,0.291742393797378,0.0,0.4775,12.0,17.25,14.11607142857143,13.835,1.708816656367606,12.6275,15.27,0.0,1.5,0.6671428571428571,0.77,0.4317051217779471,0.43,0.94,r
30.0,42.0,37.341071428571425,36.875,3.409305717619128,35.457499999999996,40.4975,0.0,8.64,2.358214285714286,1.645,2.092280438627297,1.1825,3.0275,9.0,21.33,15.779285714285715,15.5,2.736481829691694,14.2475,18.1875,0.0,5.93,2.773571428571429,2.6500000000000004,1.4647644590974076,1.495,3.51,9.25,20.0,16.695714285714285,17.25,2.497227245435208,15.375,18.25,0.0,6.5,2.736785714285714,2.085,1.7330748815251882,1.4375,4.5125,r
27.75,42.67,35.214285714285715,35.21,4.352660683588261,32.1875,38.625,0.47,11.06,4.2439285714285715,3.77,2.169671999934918,2.86,5.3375,8.33,22.67,16.351428571428574,16.5,3.332362874604494,14.2925,18.375,1.22,5.79,3.4825000000000004,3.375,1.1924472967622324,2.5725000000000002,4.305,12.5,21.0,16.068571428571428,15.75,2.0518062761159968,14.9375,17.125,0.83,6.69,3.8496428571428574,3.62,1.7517134091297206,2.2325,5.5125,r
37.75,48.0,47.45074074074074,48.0,2.1097610618010125,48.0,48.0,0.0,1.3,0.11037037037037037,0.0,0.3457709499908138,0.0,0.0,0.0,16.75,9.925555555555556,10.5,3.7605997203119417,8.75,11.71,0.0,2.12,0.8151851851851852,0.83,0.5937324596299529,0.47,1.22,6.5,13.25,10.518888888888888,10.75,1.918896584645484,9.0,12.125,0.0,6.0,1.297037037037037,1.09,1.301755663044262,0.485,1.6,r
28.67,43.0,36.09535714285715,34.875,4.4331958893839545,32.730000000000004,40.5625,0.0,7.7,2.742142857142857,2.105,2.008678130186076,1.4349999999999998,3.7575,9.0,23.0,16.224285714285713,15.835,3.2932505933954483,14.2375,18.415,0.0,7.4,3.1035714285714286,2.9050000000000002,1.9125922186156137,1.7,4.4,13.5,24.5,19.041428571428575,18.875,2.6651463920402745,17.875,20.8125,0.0,5.72,2.8714285714285706,2.95,1.6268640915844113,1.5550000000000002,4.32,r
33.0,44.0,37.349642857142854,35.75,3.509978877369025,34.33,40.5625,0.0,6.13,2.6003571428571424,2.345,1.5400829274037235,1.4275,3.43,6.0,23.0,15.410714285714288,14.67,3.7253783586830367,13.375,18.0,0.43,6.94,2.8925000000000005,2.555,1.5520777591249642,1.885,3.535,10.0,20.33,16.53107142857143,16.625,2.7290200917867313,14.73,19.0625,0.0,7.71,2.6875,2.33,1.7922665662351807,1.5,3.5149999999999997,r
29.0,44.33,37.05928571428571,36.125,4.180776047552459,34.75,40.707499999999996,0.47,12.89,3.168928571428571,2.435,2.553554297496834,1.495,4.245,13.5,25.25,19.068214285714284,18.5,3.3346542422481997,16.4375,21.8125,0.47,8.0,3.0264285714285717,2.88,1.826152024594671,1.6224999999999998,4.2775,12.33,22.0,17.990714285714287,18.25,2.1953856129204246,16.4375,19.3725,0.0,6.42,2.81,2.69,1.2501999840025595,2.1325000000000003,3.0875,r
29.75,30.0,29.991071428571427,30.0,0.047245559126153414,30.0,30.0,0.0,0.43,0.015357142857142857,0.0,0.08126236169698385,0.0,0.0,4.75,12.0,9.116428571428571,9.25,1.752651355086565,7.9375,10.75,0.0,1.66,0.3535714285714286,0.43,0.39306218795234377,0.0,0.4925,18.0,20.33,18.851785714285715,18.67,0.5306463813224227,18.5,19.0,0.0,1.3,0.646785714285714,0.5,0.29594861380074416,0.47,0.83,g
