45.33,0.47,17.33,0.47,12.25,0.43
45.5,0.5,17.0,1.0,13.75,1.3
45.5,0.5,15.0,0.0,13.5,0.87
45.5,0.5,17.25,0.43,12.5,0.5
45.5,0.5,17.0,0.82,13.0,1.41
45.5,0.5,16.5,0.5,13.5,0.5
45.5,0.5,16.75,0.43,14.0,1.0
45.5,0.5,17.25,0.83,14.0,1.0
45.5,0.5,16.25,1.09,13.5,1.12
45.75,0.43,17.75,0.43,11.25,0.43
45.75,0.43,17.25,0.83,13.25,1.09
46.0,0.71,18.0,0.0,12.0,0.71
45.5,0.5,18.0,0.0,10.25,1.48
45.25,0.43,18.25,0.43,11.0,1.58
45.67,0.47,17.0,1.0,13.33,0.94
45.5,0.5,15.75,0.83,14.0,1.0
45.33,0.47,15.33,0.47,14.25,0.83
45.5,0.5,15.0,0.0,13.5,1.12
45.25,0.43,15.25,0.43,14.0,1.0
45.5,0.5,15.5,0.5,15.25,0.83
45.5,0.5,16.25,0.43,15.75,0.83
45.5,0.5,15.75,0.43,16.0,0.71
45.75,0.43,16.67,0.47,13.0,0.82
45.75,0.83,16.33,1.25,11.33,0.47
46.33,0.47,16.75,1.3,11.33,0.47
45.75,0.83,16.5,0.5,12.0,0.0
