0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,label
29.0,44.33,36.66254237288135,36.0,4.0466033422242305,33.0,40.1875,0.0,8.51,2.8108474576271187,2.37,1.8095527975053098,1.3,4.172499999999999,7.0,25.25,17.444576271186442,17.25,3.5133746029950452,15.0625,19.6275,0.0,8.73,3.2538135593220336,3.08,1.9123963217488433,1.79,4.4775,7.67,23.0,16.836525423728816,16.5,3.290242340883308,14.8125,19.25,0.5,8.93,3.3050847457627124,2.95,1.670037486534954,2.13,4.387499999999999,r
30.0,43.5,36.52644067796611,35.875,3.55326803360977,33.5,39.25,0.0,10.47,2.863898305084746,2.415,2.0520442314997234,1.3,4.390000000000001,7.0,19.33,13.929830508474577,13.67,2.8348276551273712,12.0,16.25,0.0,6.61,2.5522033898305083,2.525,1.420405705612104,1.4849999999999999,3.5275000000000003,10.67,22.75,17.087711864406778,17.25,2.2767266992937105,15.75,18.6875,0.0,8.38,2.5166949152542375,2.165,1.462521563920064,1.4274999999999998,3.3225,r
54.0,54.0,54.0,54.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,15.0,12.927118644067797,13.0,1.1953128558708435,12.0,14.0,0.0,2.36,0.5611864406779661,0.5,0.4146055060253531,0.43,0.83,12.25,21.0,18.21466101694915,18.75,2.480460283383246,16.0,20.5,0.0,1.66,0.5877118644067796,0.5,0.3101100191232086,0.43,0.8025,r
40.5,44.0,42.464999999999996,42.33,0.5527827814058641,42.0,42.9375,0.0,2.6,0.351864406779661,0.47,0.37362385480070837,0.0,0.5,10.0,15.5,12.951271186440678,12.67,1.103481318304231,12.0,13.6275,0.0,1.41,0.4177966101694915,0.47,0.37700832155050024,0.0,0.5,11.5,18.33,15.088559322033896,14.75,1.5321066862853319,14.0,16.25,0.0,2.18,0.7890677966101696,0.825,0.3517793288683052,0.47,1.0,r
31.0,44.0,37.11000000000001,36.25,3.866789564801987,33.5,40.1875,0.0,6.82,2.453305084745763,1.6349999999999998,1.6641730345831691,1.2275,3.8499999999999996,0.0,24.75,14.028305084745764,14.165,3.2053353772244715,12.25,16.1875,0.0,8.15,2.775,2.47,1.654413806378272,1.7,3.645,0.0,23.0,16.830677966101696,17.0,3.0420066838582986,15.25,18.75,0.0,6.72,2.727966101694915,2.525,1.425817839578954,1.6075000000000002,3.6775,r
18.33,43.0,34.07330508474576,34.625,4.896034162616963,30.33,38.0,0.0,10.62,4.273220338983051,3.755,2.6423965686946866,2.1625,6.46,9.25,23.5,15.080677966101694,14.75,2.860045343258261,13.27,17.0,0.0,7.41,3.2220338983050847,3.255,1.4657092208922629,2.18,4.2475,6.5,22.33,15.761016949152541,15.835,2.9380167710070713,13.69,17.6275,0.0,8.22,3.1013559322033903,3.0999999999999996,1.6080385223381568,1.8175000000000001,4.0275,r
29.25,44.25,37.241186440677964,36.5,3.577433824455958,34.8125,40.6875,0.0,8.64,2.4068644067796607,1.76,1.948002570749169,1.0075,3.5549999999999997,9.0,21.5,15.854152542372882,15.33,2.736962670606347,13.75,18.0,0.0,6.73,2.645,2.605,1.464507589134477,1.5,3.6375,9.25,21.25,16.34237288135593,16.71,2.523872915233599,14.8125,18.25,0.0,7.53,2.7826271186440676,2.49,1.6423651009225626,1.5,3.9574999999999996,r
37.25,47.33,42.271186440677965,42.0,1.9359351058786936,41.5,43.67,0.0,1.8,0.4848305084745762,0.47,0.3788144643192985,0.1075,0.71,0.0,21.0,13.135,14.33,3.467901838632859,12.0,15.0,0.0,3.5,0.6555084745762713,0.44999999999999996,0.7291285015156379,0.0,0.87,0.0,18.25,12.557881355932203,13.5,4.44817831755626,12.25,15.0,0.0,3.77,0.8405932203389829,0.83,0.64368502725527,0.43,1.09,r
24.0,30.0,27.0771186440678,27.0,1.2888198415969052,26.69,27.67,0.0,1.48,0.40144067796610167,0.43,0.3992092085327118,0.0,0.5,0.0,11.0,3.773474576271187,3.585,2.384737931853648,2.0,5.67,0.0,3.42,0.8670338983050848,0.7649999999999999,0.8054603284590901,0.0,1.4349999999999998,0.0,11.75,4.677796610169491,4.75,2.6050759575497593,3.0,6.25,0.0,2.55,0.8144915254237288,0.82,0.6194588173747261,0.44,1.09,r
23.0,42.25,34.25779661016949,34.5,4.560073499106497,31.0,37.4375,0.0,11.45,4.3311016949152545,3.96,2.374185882561508,2.4925,5.5375000000000005,7.67,23.0,15.858644067796611,15.5,2.6505677234971476,14.25,17.73,0.43,9.2,3.4361864406779663,3.24,1.7580145753076282,2.13,4.300000000000001,7.67,22.75,16.630932203389833,16.67,2.9239061764526006,14.8125,18.7875,0.43,9.42,3.4566949152542374,3.24,1.7613398430966998,2.375,4.2924999999999995,r
