0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,label
29.0,42.67,37.24543859649123,37.0,2.8460323699189662,35.75,39.0,0.0,7.25,2.2066666666666666,1.92,1.5237797616141127,1.3,3.03,11.0,22.33,16.49719298245614,16.33,2.994000998655457,14.25,19.0,0.0,7.26,2.713508771929825,2.48,1.6114772406841829,1.41,3.77,13.67,23.5,20.03315789473684,20.75,2.498691913420998,18.5,21.75,0.43,8.17,2.6885964912280698,2.35,1.7474772005425536,1.41,3.67,r
28.5,43.5,36.31175438596491,36.5,3.6681866495230784,33.33,39.0,0.0,9.63,2.9089473684210527,2.45,2.047998748090548,1.41,3.77,9.5,28.33,18.64666666666667,19.25,4.881275204190767,14.5,21.5,0.43,8.38,3.322456140350877,3.27,1.9029941452332373,1.79,4.61,13.0,26.67,19.476491228070174,19.75,3.2714372612639186,17.25,22.0,0.0,11.15,3.2398245614035086,2.87,1.9029305325021253,1.92,4.22,r
27.67,43.75,36.54620689655173,35.5,3.861266416916572,33.75,39.4375,0.43,9.12,2.9946551724137924,2.52,1.9698759561243029,1.3275000000000001,4.5,11.0,24.0,17.301724137931032,16.75,2.884869870233156,15.27,19.0,0.0,9.63,3.43448275862069,3.02,2.0194894025634156,2.05,4.387499999999999,10.75,23.75,17.392241379310345,17.33,3.044770635272156,15.0,19.75,0.0,6.78,3.4681034482758615,3.32,1.57883641019687,2.3,4.262499999999999,r
29.67,43.75,36.87137931034483,36.125,3.713648344827242,33.75,40.0,0.0,7.02,2.7484482758620694,2.145,1.7287078652110626,1.4849999999999999,4.21,9.0,24.0,14.501206896551723,14.25,3.2619335981206143,12.0625,16.1875,0.0,7.52,3.1932758620689663,2.6950000000000003,1.9261272734277521,1.7225,4.6049999999999995,8.67,21.75,17.235689655172415,17.375,2.896081509992888,16.0625,19.25,0.43,8.34,2.7137931034482765,2.29,1.6838300405817797,1.3275000000000001,3.7,r
42.0,42.67,42.321724137931035,42.33,0.1998081354351868,42.25,42.5,0.0,0.5,0.3751724137931034,0.47,0.1952168508986177,0.43,0.5,2.5,8.67,5.183793103448275,4.875,1.4537933775172478,4.3725000000000005,6.0,0.0,4.18,1.0112068965517242,0.82,0.9285719607372348,0.47,1.25,0.0,13.33,8.72655172413793,10.0,3.589109038502471,7.0675,11.67,0.0,3.09,0.8200000000000001,0.5,0.7959965617487237,0.43,1.09,r
38.33,44.0,42.1101724137931,42.33,1.4167252719097505,42.0,42.9375,0.0,0.83,0.3696551724137931,0.47,0.2445831793877973,0.0,0.5,4.0,16.75,12.682241379310344,12.25,1.9633814753905663,12.0,13.875,0.0,2.38,0.4974137931034483,0.43,0.5668675402838526,0.0,0.82,10.0,20.0,15.059137931034483,14.75,1.9739667823533,14.0625,16.75,0.0,2.36,0.7920689655172415,0.825,0.46681736396653606,0.47,1.0,r
29.33,44.0,36.92672413793103,36.0,4.122621116466253,33.269999999999996,40.1875,0.0,6.8,2.462586206896552,1.83,1.6822077810882285,1.2275,3.455,9.33,22.75,15.218275862068966,15.0,2.7763380765943273,13.0625,17.0,0.0,7.46,2.7617241379310347,2.555,1.6685250739994988,1.4324999999999999,3.8674999999999997,10.0,21.0,16.67103448275862,17.0,2.815306963198808,15.0625,19.1875,0.47,8.22,2.7939655172413795,2.49,1.6463025447849848,1.79,3.66,r
19.33,42.75,34.93258620689655,35.0,4.700125627415784,32.3125,38.6875,0.47,11.19,4.37051724137931,4.43,2.2240956549019333,2.7725,5.4275,8.0,22.5,16.117758620689653,16.29,3.1048733867472595,14.5625,18.185,0.47,8.07,3.1227586206896554,2.8899999999999997,1.7429917747019823,1.7225,4.59,9.5,23.0,16.745172413793103,17.0,3.1703490545437902,15.0,18.9375,0.5,8.86,3.435689655172414,2.865,1.893687678790615,2.12,4.6925,r
30.75,42.75,36.59568965517241,36.0,3.157750205151877,34.125,39.375,0.0,6.47,2.2474137931034486,1.785,1.6555632532224336,1.03,3.3874999999999997,8.5,26.5,15.17241379310345,15.25,3.0414754673930515,13.25,16.5,0.5,7.05,2.6750000000000003,2.49,1.4992890127856102,1.63,3.3125,5.33,22.25,15.926724137931034,16.585,3.463423611911701,14.0625,18.75,0.47,6.87,3.3120689655172413,3.0549999999999997,1.8144485979102745,1.6325,4.5825,r
42.75,45.0,44.19224137931034,44.33,0.5305113160935658,44.0,44.5,0.0,1.0,0.5074137931034483,0.5,0.19871128968560858,0.47,0.5,0.0,12.5,5.620689655172413,5.5,3.18540854306114,4.0,7.5,0.0,5.15,0.9958620689655173,0.825,1.013965698030071,0.43,1.4224999999999999,6.5,18.33,14.745517241379313,15.0,2.1081031404024597,13.6875,15.75,0.0,2.29,0.6962068965517241,0.5,0.5298256170788712,0.43,0.87,r
