39.0,3.0,12.75,3.27,19.75,1.09
38.25,8.58,11.25,2.86,18.25,2.95
31.5,5.32,17.5,2.5,18.25,3.63
31.5,3.35,17.0,3.24,17.0,0.71
42.75,2.17,16.75,2.77,10.25,4.21
38.33,1.7,19.0,0.82,7.25,5.31
38.0,3.24,18.0,2.12,13.25,3.49
41.0,4.06,12.25,3.56,17.25,3.77
35.5,7.3,16.0,2.35,14.25,1.3
32.25,8.04,19.75,2.77,11.5,3.5
43.5,1.12,12.75,4.66,16.25,1.3
41.75,2.49,16.5,5.02,16.5,2.69
46.25,1.79,13.5,5.68,16.25,4.87
34.0,6.36,17.0,4.0,21.5,1.5
36.0,3.67,19.25,2.68,18.75,2.59
40.25,9.5,17.0,3.0,19.25,3.77
45.25,1.64,23.25,1.3,21.25,3.9
34.25,9.42,16.25,2.68,13.0,2.74
37.25,10.26,16.0,3.61,14.33,2.62
30.75,3.9,18.67,1.7,19.25,2.77
37.75,4.02,13.25,3.7,12.25,4.44
36.0,2.12,17.0,9.9,18.33,4.5
39.0,2.0,18.0,2.0,14.0,1.0
33.0,2.55,14.5,4.33,16.5,5.32
30.75,6.14,17.25,1.3,14.25,3.27
31.33,3.68,16.67,3.3,14.75,4.32
41.0,5.05,17.25,3.77,20.5,2.6
33.5,2.87,20.0,3.74,17.75,1.64
34.5,2.6,14.5,6.58,18.0,4.64
33.25,5.89,21.25,2.17,13.75,6.61
29.25,3.9,15.5,4.5,16.75,4.21
38.25,3.96,15.67,1.7,17.67,2.05
38.75,1.79,19.0,1.22,16.5,4.5
35.0,3.39,12.75,1.92,18.5,0.5
33.67,6.02,13.5,2.06,12.67,1.25
36.67,4.11,14.67,2.49,16.0,3.39
23.67,2.87,21.67,0.47,14.0,3.61
31.75,6.14,13.5,4.97,13.0,2.74
41.0,4.06,14.25,1.48,14.25,1.92
35.75,3.83,13.75,2.95,14.0,2.0
40.75,2.95,16.25,2.28,15.75,3.83
31.75,4.92,13.0,1.0,12.25,1.79
27.5,2.87,10.5,1.5,17.5,1.12
37.0,6.71,14.0,4.06,17.75,0.43
38.0,6.0,18.75,2.28,18.5,2.69
33.75,2.28,17.25,3.9,17.25,3.56
39.0,1.87,20.5,2.06,16.25,2.38
32.75,7.36,13.0,1.22,19.75,3.49
30.0,3.46,17.0,1.41,14.67,4.03
29.0,3.74,13.5,2.06,21.33,2.49
41.67,2.49,16.75,4.71,14.33,4.5
35.67,4.03,21.33,0.47,18.0,0.0
39.25,6.1,19.75,1.09,9.25,5.31
31.5,8.2,15.0,4.24,22.0,5.96
26.25,5.36,16.5,2.06,19.75,1.64
31.5,3.2,13.5,4.03,20.25,2.86
36.75,3.11,15.5,5.59,13.0,2.74
38.5,1.66,12.67,3.3,13.5,3.35
43.5,4.39,18.5,4.39,14.75,2.95
30.25,1.09,12.5,2.87,13.0,7.31
32.0,5.48,14.25,2.49,21.5,5.59
37.0,5.43,15.75,3.27,14.75,6.46
30.0,5.34,21.0,4.24,13.0,3.27
32.25,7.15,19.0,1.22,12.75,4.71
45.33,2.49,13.25,0.83,17.67,4.03
25.5,2.6,15.75,3.77,20.0,2.92
31.25,1.3,12.75,3.9,14.75,1.79
37.33,3.3,12.67,3.4,15.75,1.92
35.0,7.0,15.0,3.39,10.5,4.72
29.5,5.94,18.25,1.48,13.75,2.95
37.75,7.12,16.0,3.67,13.0,4.06
35.75,7.26,16.0,2.0,15.0,3.24
28.0,5.74,15.25,4.66,15.75,2.49
32.67,9.18,15.0,2.16,14.25,3.9
31.25,4.76,18.33,1.7,19.0,0.82
32.0,5.34,12.0,5.61,18.0,2.12
43.0,4.08,14.0,2.12,16.0,3.27
29.5,2.69,12.67,3.3,21.0,1.87
26.75,2.17,11.75,5.49,14.25,3.77
35.67,2.05,13.67,2.62,15.67,2.62
38.0,5.1,16.5,2.29,14.5,0.5
32.67,4.5,16.5,1.5,15.0,6.82
40.25,4.6,11.25,3.03,14.5,4.03
36.5,7.09,10.25,4.21,17.5,3.84
29.5,1.66,9.75,5.07,12.75,5.26
34.25,7.85,15.5,4.82,12.0,4.18
34.75,5.07,17.5,4.15,15.25,3.96
31.25,3.49,13.5,2.06,15.5,3.57
38.5,3.04,14.5,1.5,18.0,3.94
28.0,6.44,12.0,5.52,18.25,2.86
29.75,0.43,16.25,2.95,19.0,5.0
41.5,4.77,16.0,3.56,22.0,1.41
36.25,2.17,19.5,1.12,19.0,1.58
37.0,5.1,13.0,4.06,11.67,2.05
40.0,5.1,14.5,3.57,9.67,6.94
26.67,1.7,18.0,2.45,17.0,6.6
