27.0,0.0,12.0,0.0,8.0,1.22
27.0,0.0,13.25,0.83,7.0,2.16
27.0,0.0,14.67,0.94,9.33,0.47
27.0,0.0,16.33,0.47,9.25,0.43
28.0,0.0,15.0,0.0,7.5,2.06
27.33,0.47,14.67,0.47,8.75,0.43
27.0,0.0,13.25,0.43,8.67,1.25
27.5,0.5,14.0,0.82,9.67,0.94
27.0,0.0,14.25,0.43,8.33,0.47
28.0,0.0,15.0,0.0,9.25,1.48
29.0,0.0,15.0,0.0,10.67,0.47
29.0,0.0,15.0,0.0,10.25,1.3
28.5,0.5,15.0,0.0,11.0,0.71
27.5,0.5,15.0,0.71,6.0,1.87
28.0,0.0,16.0,1.0,6.67,2.62
28.0,0.0,13.67,0.47,10.0,0.82
29.5,0.5,13.0,0.71,12.75,1.3
28.67,0.47,14.0,1.41,15.0,0.71
27.67,0.94,12.0,0.71,13.67,1.25
27.0,0.0,12.0,0.82,14.25,1.3
27.0,0.0,13.67,1.25,13.75,1.3
27.0,0.0,12.0,0.0,15.5,0.5
27.0,0.0,12.67,1.7,11.5,2.6
26.75,0.43,8.75,1.79,14.25,3.27
27.0,0.0,5.0,1.58,16.5,2.06
27.0,0.0,11.33,0.94,9.0,4.24
27.25,0.43,9.33,3.77,5.0,2.16
25.25,0.43,14.33,0.94,12.67,0.94
