0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,label
27.0,44.0,36.6058125,36.125,4.0111925910330575,33.1875,40.0,0.0,8.51,2.8418750000000004,2.49,1.8400725264281634,1.3,4.0825,8.5,25.25,16.461750000000002,16.5,3.218788894861782,14.33,18.5,0.0,8.6,3.0638125,2.98,1.6260237691854245,1.92,3.9225000000000003,9.5,23.0,16.6126875,16.45,2.981355633124556,14.75,19.0,0.0,8.56,3.0859375,2.755,1.6281394624775636,2.05,3.84,r
28.33,44.0,36.466625,35.75,3.864387783369,33.4375,39.5625,0.0,10.47,2.6819375,2.145,1.903758116101581,1.25,4.03,5.67,21.25,14.157749999999998,14.25,3.187657595068239,12.0,16.0625,0.0,6.61,2.7215,2.55,1.425122393508006,1.6549999999999998,3.5625,10.67,23.5,17.108187500000003,17.0,2.6582397996695426,15.4575,19.0,0.0,8.99,2.6901874999999995,2.47,1.6008018713411438,1.5,3.64,r
41.33,54.0,50.496352201257864,54.0,5.507486207959615,42.375,54.0,0.0,2.59,0.2259119496855346,0.0,0.48134333891681974,0.0,0.43,5.5,15.0,11.879119496855344,12.0,1.3319175211320253,11.25,12.585,0.0,3.5,0.5911949685534591,0.43,0.6582681197224113,0.0,0.83,7.25,21.0,15.897735849056605,16.0,2.2361288103248746,14.0,17.75,0.0,3.56,0.7287421383647797,0.71,0.5183270827692754,0.43,1.0,r
41.33,44.2,42.3950625,42.33,0.48961157351979373,42.0,42.5,0.0,1.0,0.3091875,0.47,0.2711725572723207,0.0,0.5,5.0,15.75,12.878187500000001,13.0,1.58607576011485,12.25,13.75,0.0,2.69,0.5417500000000001,0.47,0.4649359866671036,0.3225,0.83,11.5,18.25,15.725874999999998,16.0,1.4718299855245878,14.75,17.0,0.0,2.18,0.7541874999999999,0.82,0.36895308606512717,0.45999999999999996,1.0,r
31.0,44.67,37.18924528301887,36.25,3.664919317531072,34.125,40.585,0.0,7.79,2.4186163522012576,2.0,1.614691442086888,1.3,3.3449999999999998,0.0,22.5,15.046100628930818,15.0,3.4259706029223618,13.0,17.5,0.0,8.15,2.7764779874213836,2.5,1.6154715337668797,1.63,3.9299999999999997,0.0,22.0,17.07716981132075,17.25,2.743201984763327,15.29,18.75,0.0,7.93,2.691069182389937,2.49,1.6379527941741783,1.3,3.675,r
18.33,43.0,34.2389375,35.25,4.7600731452647285,30.4575,37.69,0.0,11.07,4.3279375,4.03,2.4465236784623055,2.4975,5.8999999999999995,9.25,23.5,15.317812500000002,15.25,3.000596517607455,13.25,17.5,0.0,9.18,3.257125,3.22,1.6094705514469168,2.1574999999999998,4.217499999999999,6.5,23.0,15.854125,16.0,3.0194008709505358,13.6275,17.75,0.0,8.22,3.3098750000000003,3.0549999999999997,1.7090204585296678,2.05,4.5,r
29.25,44.25,37.06415094339623,36.5,3.3060851647095233,34.5,40.25,0.0,7.37,2.384025157232704,2.05,1.6800938489070363,1.2349999999999999,3.2350000000000003,8.0,23.5,15.248805031446544,15.0,3.173596842297849,13.0,17.67,0.0,8.06,2.8614465408805034,2.6,1.5839590825802894,1.685,3.895,2.0,21.0,16.04867924528302,16.33,2.74882301929425,14.29,18.0,0.0,8.34,2.924150943396226,2.5,1.6081470986809445,1.79,3.7300000000000004,r
37.25,47.33,42.572874999999996,42.33,2.1200484708770038,41.5,44.5,0.0,1.8,0.46381249999999996,0.47,0.3992601205579196,0.0,0.5,2.67,21.0,13.852249999999998,14.0,2.090604603951425,12.5,15.0,0.0,3.5,0.40531249999999996,0.43,0.5296859421648304,0.0,0.5,0.0,18.25,12.4864375,13.33,4.022877243568824,12.31,14.5,0.0,3.77,0.8485625000000001,0.83,0.626879911739193,0.47,1.0,r
24.67,30.0,28.743270440251575,29.0,1.2123267183267026,28.0,29.75,0.0,1.25,0.42635220125786166,0.43,0.3182356848603587,0.0,0.5,0.0,13.0,5.433710691823899,4.67,3.86535759124251,2.5,8.5,0.0,5.02,0.809559748427673,0.5,0.8715200934609975,0.0,1.275,0.0,17.0,7.148867924528302,6.75,4.708835215851219,3.0,10.71,0.0,3.3,0.781194968553459,0.82,0.5985302301723954,0.47,1.09,r
23.0,43.67,34.3328125,35.0,4.462190027199254,31.25,37.3125,0.0,12.68,4.6594999999999995,4.5,2.545073623380603,2.665,6.1425,9.33,22.5,15.536750000000001,15.33,2.562807901428166,14.0,17.0625,0.43,9.2,3.5056875000000005,3.27,1.7901131765194143,2.1675,4.79,9.67,22.25,16.1904375,16.0,2.7819196907676007,14.31,18.25,0.43,9.42,3.6853125000000007,3.32,1.9008210479807248,2.2875,4.895,r
