0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,label
32.5,44.0,37.73560975609756,36.25,3.5553066314879844,35.25,41.4,0.0,8.58,2.245365853658537,1.5,1.9781482471758478,0.87,3.19,6.75,23.0,15.806829268292681,16.0,3.6742757374919415,13.0,19.0,0.0,7.43,2.9439024390243897,2.83,1.5423794572814766,2.0,3.67,11.75,23.5,19.507560975609756,20.0,2.988131339556383,18.0,21.5,0.0,8.18,2.9856097560975607,2.55,2.110402862939311,1.41,4.24,r
23.33,42.67,35.543902439024386,36.0,4.676877098047789,32.75,38.5,0.4,9.53,3.3465853658536586,3.08,2.4414499889984413,1.5,4.74,11.67,24.0,17.77560975609756,17.5,3.225521701043482,16.0,20.25,0.0,8.02,2.781951219512195,2.38,1.8214434104744994,1.5,3.67,11.0,25.25,18.317073170731707,18.0,3.3189367603966478,15.75,20.25,0.5,6.8,3.368048780487805,3.0,1.614201380733202,2.12,4.61,r
32.33,42.75,37.1219512195122,37.5,3.033362177116504,34.5,39.25,0.43,7.37,2.541707317073171,1.79,1.8031623643463508,1.25,3.57,8.75,20.0,14.600000000000001,14.5,3.1756172628325348,12.0,17.33,0.0,6.16,2.7336585365853656,2.59,1.4035183577309578,1.7,3.77,2.0,21.0,16.603414634146343,17.0,3.3524025785666742,15.67,18.67,0.0,7.79,2.98609756097561,2.49,1.8627209641392621,1.79,3.54,r
27.67,43.25,36.378292682926826,35.0,4.141247337722672,33.75,40.67,0.0,7.7,2.906585365853659,2.12,1.9353095485685199,1.58,4.19,11.0,23.0,16.36243902439024,16.0,2.258830206642151,15.25,17.33,0.0,9.63,3.1792682926829268,2.86,1.9381516842650661,1.58,4.19,12.5,24.5,18.446097560975613,18.67,2.7487605188964537,16.5,20.25,0.47,6.6,3.0053658536585366,3.11,1.4676121721370663,1.83,3.94,r
30.67,44.0,37.07121951219512,35.75,3.6982274099370573,34.0,40.5,0.0,6.13,2.5102439024390244,2.05,1.643440731825882,1.3,3.77,6.0,24.0,14.772439024390245,14.33,3.9831041792098567,11.5,17.67,0.0,7.52,2.8897560975609755,2.62,1.6724450481329394,1.8,3.77,8.67,20.33,16.659756097560976,17.33,3.1763166465301267,16.0,19.0,0.0,7.71,2.7373170731707317,2.49,1.698412529967681,1.5,3.77,r
28.25,30.0,29.046829268292683,29.0,0.5486321127330692,28.67,29.33,0.0,0.71,0.2860975609756098,0.43,0.23602836745591077,0.0,0.47,6.25,12.0,9.770243902439024,9.75,1.4073458846439955,9.0,11.0,0.0,1.58,0.5902439024390244,0.47,0.41929993921343495,0.43,0.83,16.33,21.33,19.398048780487805,19.67,1.2871484364909027,18.5,20.5,0.0,1.25,0.6360975609756098,0.5,0.32231877116280777,0.47,0.83,g
42.0,42.67,42.19,42.25,0.17909494688572336,42.0,42.25,0.0,0.5,0.2714634146341463,0.43,0.2210153951154733,0.0,0.43,0.0,8.08,3.1865853658536585,3.0,2.4186428113263205,1.0,5.0,0.0,3.99,0.8158536585365854,0.5,0.9992571631210759,0.0,1.25,6.25,13.5,11.090487804878048,11.5,1.9565146961108064,10.0,12.67,0.0,4.5,1.116341463414634,0.94,0.8325886021846592,0.47,1.3,r
38.33,43.75,41.092439024390245,41.67,1.5977699779502135,39.33,42.25,0.0,1.7,0.39780487804878045,0.47,0.33869242828207685,0.0,0.5,4.0,16.75,12.054878048780488,12.5,2.983234085645325,11.0,14.25,0.0,4.11,0.7978048780487805,0.5,0.8217314409073136,0.0,1.25,10.0,20.0,14.78048780487805,14.67,2.145538337130698,13.33,16.0,0.0,2.36,0.8531707317073169,0.83,0.5143269340817679,0.47,1.12,r
32.0,43.75,37.53463414634147,36.33,3.5896825051534687,34.75,40.5,0.0,6.76,2.4821951219512193,2.17,1.5970778193236577,1.25,3.74,9.33,23.75,15.579268292682928,15.33,3.5902182316983895,13.0,19.0,0.43,7.76,3.2897560975609763,2.77,2.084692408731895,1.58,4.42,11.25,20.67,16.35951219512195,17.0,3.0035744965120412,14.33,19.0,0.47,8.22,3.2841463414634147,3.24,1.681008589522606,2.16,4.19,r
19.33,43.75,34.33536585365854,34.5,5.171633734885416,32.25,37.75,0.83,8.54,4.242926829268293,4.5,1.9404487160221975,2.87,5.2,8.67,20.5,14.912439024390244,15.0,2.650007340072669,13.25,16.75,0.83,6.14,3.1553658536585365,2.87,1.4694116127909422,2.28,3.83,9.5,23.0,16.362926829268293,16.5,2.7928330096001432,14.75,18.0,0.43,8.23,3.5997560975609755,3.5,1.569444946159116,2.6,4.64,r
