0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,label
44.33,44.75,44.50833333333333,44.5,0.07790725402608627,44.5,44.5,0.43,0.5,0.49366666666666664,0.5,0.015862193902556453,0.5,0.5,8.5,17.0,13.025333333333334,12.75,2.3207456193829294,11.0,15.0,0.0,2.77,0.7983333333333332,0.83,0.653178347791006,0.43,1.195,14.5,22.5,18.697333333333336,19.0,1.8070359295195855,17.25,19.75,0.0,1.92,0.9016666666666667,0.87,0.43989876055773314,0.5525,1.09,r
31.67,44.0,37.794999999999995,37.415,3.886148478892694,34.542500000000004,40.625,0.0,6.6,2.4193333333333333,1.8399999999999999,1.6873401499428606,1.4849999999999999,3.24,5.5,22.5,14.411333333333335,14.75,3.671252471928848,12.0,17.25,0.0,7.83,3.662666666666666,3.495,1.771500305767214,2.46,4.85,16.0,25.5,20.782333333333334,21.25,2.5891040699549857,18.8125,22.6275,0.43,8.66,2.930333333333333,2.085,2.2371171155095446,1.145,3.8225,r
24.25,45.33,33.686,34.125,4.93177075284534,30.0,36.6875,0.87,13.87,4.911666666666666,4.470000000000001,2.7488807544705987,3.35,6.25,12.0,20.0,15.679666666666668,15.875,2.0245024647762366,14.3125,16.75,0.0,4.92,2.7143333333333337,2.87,1.1816373308292165,1.89,3.6300000000000003,7.67,21.33,15.572666666666667,16.635,3.4960035640056533,13.375,18.4575,1.22,6.28,3.487333333333333,3.285,1.5136458232231604,2.3,4.59,r
29.25,42.25,36.68333333333333,37.0,3.899192076645457,33.815,39.5,0.43,6.83,2.3846666666666665,1.87,1.7622863936753677,1.2275,3.2324999999999995,9.5,23.25,17.297,16.79,3.3733725578111144,14.75,19.6275,0.94,7.36,3.3430000000000004,3.2,1.6275815568314638,2.11,4.4325,10.25,25.75,18.458333333333332,18.0,3.8803386657506502,16.0,20.4575,0.0,7.63,3.390666666666667,2.865,2.0781970523763493,2.33,3.9975,r
42.0,42.33,42.02766666666666,42.0,0.08528586143622813,42.0,42.0,0.0,0.47,0.044333333333333336,0.0,0.13540955330565413,0.0,0.0,16.25,20.75,18.433333333333334,18.25,1.183030396710173,17.7525,19.31,0.0,1.22,0.40066666666666667,0.43,0.3175980254144009,0.0,0.5,12.0,21.25,17.466666666666665,18.625,3.29978822030302,14.1875,20.4575,0.0,2.77,0.7739999999999999,0.605,0.5958569603867855,0.43,1.165,r
30.5,42.75,37.22233333333334,36.585,3.4919905234825523,35.25,40.3125,0.0,6.76,2.3013333333333335,1.645,1.8593375411565332,0.84,3.8324999999999996,9.0,21.0,15.955333333333332,15.54,2.8197318695386544,14.0625,18.5025,0.0,5.1,2.648333333333333,2.605,1.3462158543252942,1.7,3.6275,10.67,20.33,16.204666666666665,15.875,2.5307348439879496,14.8125,18.1875,0.0,7.26,2.8779999999999997,2.47,1.7183440304248014,1.6775,4.1725,r
26.5,41.0,34.87199999999999,35.25,4.32676625286097,31.375,38.6875,1.25,12.82,4.359999999999999,3.9299999999999997,2.5546995234611085,2.5175,5.9875,8.25,19.5,15.333333333333334,16.165,2.6743537193295794,13.69,17.0,1.22,8.76,3.6486666666666663,3.3,2.05329967131685,1.815,5.130000000000001,7.33,21.0,15.363666666666665,16.0,3.241451870672316,13.4375,17.9175,0.43,7.98,3.4299999999999997,3.35,1.935720484239253,1.7625,4.35,r
28.67,43.0,35.928000000000004,34.625,4.355120173329082,32.75,40.6275,0.0,7.7,2.6676666666666673,1.99,1.9901770556017568,1.37,3.7225,9.0,23.0,16.351000000000003,16.0,3.178475399003265,14.25,18.585,0.0,7.4,2.9716666666666662,2.9050000000000002,1.8038141263164704,1.61,3.9399999999999995,13.5,24.5,19.17466666666667,19.25,2.6164621195401443,18.0,20.9375,0.0,5.72,2.8456666666666663,3.13,1.643760791669483,1.505,4.155,r
30.67,44.0,37.102999999999994,35.415,3.6368384811441703,34.082499999999996,40.5,0.0,6.13,2.7496666666666667,2.345,1.6843590479166997,1.4775,3.59,6.0,23.0,15.019333333333332,14.5,3.6994108881739844,12.4975,16.9375,0.0,6.44,2.823666666666667,2.605,1.526909168613314,1.9475,3.455,10.0,20.33,16.779,16.875,2.803850000907004,15.0,19.4375,0.0,7.71,2.618666666666667,2.33,1.8018050974496111,1.5,3.73,r
27.25,44.25,36.647333333333336,36.0,3.9690621956129233,34.75,39.9375,0.0,9.12,3.088333333333333,2.85,2.199575324737801,1.4274999999999998,4.2325,12.0,28.25,19.567,19.17,4.151991753031475,16.625,21.9375,0.0,9.22,3.739,3.495,2.2944300622038645,2.6125,5.2625,14.5,22.25,18.016666666666662,18.0,1.9456606595958221,16.4375,19.1875,0.0,6.42,2.2520000000000002,2.05,1.41988683376164,1.3,3.2025,r
