40.0,0.71,15.0,0.0,18.0,0.0
39.75,0.83,15.0,0.0,18.0,0.0
39.5,0.5,15.0,0.0,18.0,0.0
40.0,0.0,15.0,0.0,18.25,0.43
40.0,0.0,14.67,0.47,18.0,0.0
39.33,0.47,13.67,0.94,18.0,0.0
39.33,0.47,13.67,0.94,18.0,0.0
39.62,0.7,14.0,1.22,18.06,0.24
39.5,0.5,11.5,0.5,18.0,0.0
39.5,0.5,12.0,0.0,18.25,0.43
39.5,0.5,12.0,0.0,18.33,0.47
39.67,0.47,12.25,0.43,18.33,0.47
39.5,0.5,11.5,0.5,18.0,0.0
39.33,0.47,10.33,0.47,18.0,0.0
39.33,0.47,10.33,0.47,18.0,0.0
39.0,0.0,10.25,0.43,18.0,0.0
39.5,0.5,11.25,0.83,17.75,0.43
39.5,0.5,11.75,0.43,17.75,0.43
39.5,0.5,12.25,0.43,18.0,0.0
39.5,0.5,12.75,0.43,18.0,0.0
39.5,0.5,12.75,0.43,17.5,0.5
39.33,0.47,12.33,0.47,17.5,0.5
39.33,0.47,12.67,0.47,17.0,0.71
39.5,0.5,12.0,0.0,16.67,0.47
39.5,0.5,12.0,0.0,16.0,1.0
39.5,0.5,12.0,0.0,16.0,0.71
39.67,0.47,12.0,0.0,16.0,0.0
39.5,0.5,12.0,0.0,16.5,0.5
39.5,0.5,12.0,0.0,16.75,0.83
39.33,0.47,12.67,0.47,16.25,0.83
39.67,0.47,12.75,0.83,16.33,0.94
39.5,0.5,12.75,0.43,16.5,0.5
39.0,0.0,13.33,0.47,16.75,0.83
39.5,0.5,14.5,0.5,16.5,1.12
