0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,label
42.2,44.75,44.41621621621621,44.5,0.4479481080521574,44.5,44.5,0.4,0.83,0.5037837837837837,0.5,0.08183151224556708,0.47,0.5,10.67,22.75,14.497027027027027,14.25,2.3971868522926627,13.25,15.25,0.0,1.7,0.7427027027027027,0.71,0.5035741623007846,0.43,1.22,16.8,22.6,19.285405405405402,19.0,1.3386012488053727,18.25,20.33,0.0,1.22,0.675135135135135,0.83,0.3935777603643954,0.43,1.0,r
31.5,44.5,37.956315789473685,36.75,3.7055666095189537,35.25,41.375,0.0,7.3,2.3047368421052634,1.955,1.7528150899872628,1.24,2.9675000000000002,6.75,23.0,16.10105263157895,16.875,3.900130136064197,13.125,19.0,0.47,6.87,3.196315789473684,3.025,1.4588248159144193,2.2525000000000004,4.0125,12.67,23.5,19.265526315789476,20.0,2.9862574402232576,17.75,21.6275,0.0,8.18,3.141315789473684,2.55,2.1032962175268786,1.5925,4.2775,r
24.33,43.0,35.294210526315794,36.415,4.958362650179696,31.6875,38.457499999999996,0.0,9.63,3.077105263157895,1.79,2.6289201440430507,1.1225,4.9125000000000005,7.4,24.25,15.608684210526318,15.25,3.879621165019631,13.27,18.25,0.0,7.26,3.4676315789473677,3.685,1.8967574524884336,2.16,4.62,8.0,25.0,16.596578947368425,16.875,3.739386621413955,14.0625,18.9375,0.5,8.73,3.698157894736842,3.685,1.9406628224943312,2.12,5.055,r
43.33,44.5,43.83324324324324,43.75,0.3093726093425393,43.5,44.0,0.0,0.83,0.43108108108108106,0.47,0.24382124353468218,0.43,0.5,12.25,20.0,18.207027027027028,18.75,2.0442125145896175,18.0,19.5,0.0,1.12,0.24540540540540537,0.43,0.2664852986834629,0.0,0.43,0.0,15.5,6.376216216216217,6.5,4.69282688516998,3.0,8.0,0.0,2.83,0.8337837837837838,0.83,0.7208419126709149,0.0,1.3,r
30.33,43.33,37.09842105263158,36.585,3.372562203714438,34.5625,40.185,0.0,5.97,2.2102631578947363,2.05,1.6052085607393325,0.9775,2.8449999999999998,8.5,21.0,15.234736842105262,16.0,3.2922576964276438,13.0,17.33,0.5,6.8,2.864210526315789,2.57,1.5463848539878289,1.58,3.83,11.67,19.5,15.629210526315788,15.585,2.272867437162412,14.0,17.4575,0.94,6.13,3.085526315789474,2.8,1.3699885526616262,2.12,4.395,r
27.67,43.25,36.5792105263158,35.165,4.4150880016811564,33.75,40.9375,0.0,7.7,2.932631578947368,2.205,1.960925986737466,1.58,4.1475,11.0,23.0,16.235526315789475,16.0,2.3234290797177244,14.8125,17.31,0.0,9.63,3.2036842105263155,2.9050000000000002,1.9476436505361254,1.7225,4.0675,13.0,24.5,19.03184210526316,19.0,2.7557633516089735,17.625,21.0875,0.47,6.6,2.8936842105263154,3.0,1.4989553498436954,1.7474999999999998,3.785,r
30.67,44.0,37.03947368421053,35.75,3.6388132512767317,34.0,40.25,0.0,6.13,2.5502631578947366,2.165,1.6011541223351484,1.4725000000000001,3.33,6.0,24.0,15.254473684210526,14.67,4.132164995900189,11.625,18.0,0.0,7.52,2.8957894736842102,2.605,1.685195684489293,1.8175000000000001,3.745,8.67,20.33,16.569210526315786,17.54,3.24206005711496,15.0025,19.0,0.0,7.71,2.7223684210526318,2.49,1.6681409529700475,1.5,3.8225,r
28.0,43.75,37.163513513513514,36.5,3.8060217026708085,34.0,39.67,0.0,7.07,2.8054054054054056,2.48,1.925487809180651,1.3,4.18,11.0,26.0,17.631621621621623,17.0,3.793025407473794,15.0,19.75,0.0,8.2,3.38972972972973,3.35,1.8592150172802717,1.92,4.66,13.0,22.67,16.954594594594596,16.75,2.4478886532803856,15.0,18.5,0.47,7.95,2.9435135135135138,2.49,1.6411551084800273,1.92,3.54,r
27.5,30.0,28.414473684210527,28.25,0.601015794946563,28.0,28.75,0.0,0.87,0.2734210526315789,0.43,0.27784184024991015,0.0,0.47,7.25,12.0,11.02421052631579,11.25,1.0853063624740906,10.355,12.0,0.0,1.63,0.3752631578947369,0.215,0.471734790597459,0.0,0.47,17.33,21.0,19.300526315789476,19.25,0.989244722457686,18.67,20.1875,0.0,1.25,0.7721052631578947,0.83,0.30662203068481597,0.71,0.94,g
42.0,42.5,42.16657894736842,42.25,0.16881584906684355,42.0,42.25,0.0,0.5,0.2460526315789473,0.43,0.22533505951569469,0.0,0.43,0.0,9.5,2.7189473684210523,2.585,2.4179204706855963,0.25,4.2475000000000005,0.0,2.16,0.5531578947368421,0.47,0.6191585626855204,0.0,0.94,6.5,13.5,11.368421052631579,11.75,1.6230044317532695,10.5425,12.6275,0.0,4.5,0.9686842105263157,0.87,0.8056160008496825,0.47,1.2425,r
38.33,44.0,41.06236842105263,41.585,1.7082145479062407,39.269999999999996,42.0,0.0,1.7,0.4060526315789474,0.44999999999999996,0.38252037199721484,0.0,0.5,4.0,16.75,11.907894736842106,12.5,3.0974096918927287,10.75,14.105,0.0,4.11,0.9189473684210526,0.825,0.8763708627327483,0.43,1.3,10.0,20.0,14.333157894736845,14.375,2.066420204334524,12.8125,15.25,0.0,2.36,0.9081578947368423,0.905,0.5105368412635272,0.5,1.25,r
31.67,44.0,37.27868421052632,36.33,3.5105425553206056,34.8125,39.75,0.0,6.76,2.5763157894736843,2.17,1.5746735758736683,1.2625,3.7625,9.5,23.75,16.16894736842105,15.71,3.5916410383703994,13.5425,19.2475,0.43,7.76,3.1421052631578945,2.855,1.9388770194956426,1.61,4.177499999999999,11.25,20.67,16.57421052631579,17.125,2.7848486121005993,14.75,19.0,0.47,8.75,3.345,3.255,1.7692321589979176,2.1325000000000003,4.3325000000000005,r
24.75,43.75,34.715,35.085,4.743402673073299,33.0,38.3125,0.71,8.54,4.045263157894737,4.025,1.9990088582501906,2.6575,5.1675,8.67,20.5,14.477894736842108,14.875,2.665063416815297,12.3125,15.9375,0.94,6.14,3.2994736842105263,2.975,1.4397183421399369,2.46,4.1525,9.5,21.75,16.062631578947368,16.125,2.697160352798021,14.5,17.6875,0.43,5.72,3.41421052631579,3.425,1.3136387087717456,2.5925,4.4125,r
31.0,43.0,37.24684210526316,36.77,3.415172905490357,35.25,40.4375,0.0,5.59,2.2028947368421052,2.045,1.5075914348941308,1.22,3.3375000000000004,9.0,19.25,14.127105263157896,14.79,2.5840267213649915,13.0,15.4375,0.0,5.35,2.54,2.47,1.6004796578323435,1.3075,3.5675,6.0,20.0,15.141052631578948,15.8,2.820937920960298,13.5,16.5,0.0,6.1,3.0186842105263154,2.525,1.5183297563221054,1.9525,4.154999999999999,r
43.5,45.0,44.54631578947368,44.585,0.41811301364151165,44.5,44.9375,0.0,0.83,0.35631578947368425,0.47,0.2422353228491798,0.0,0.5,0.0,12.5,8.666842105263157,10.125,3.9027482383870575,5.5,12.0,0.0,5.15,0.75,0.47,1.057350078824033,0.0,1.0,6.5,17.5,14.721315789473683,15.33,2.019277595005179,14.25,15.75,0.0,2.29,0.8352631578947368,0.83,0.5221097370523684,0.5,0.985,r
