30.0,0.0,21.0,0.0,21.0,0.0
30.0,0.0,21.0,0.0,21.0,0.0
30.0,0.0,21.0,0.0,21.0,0.0
30.0,0.0,21.25,0.43,21.0,0.0
30.0,0.0,21.0,0.0,19.75,1.09
30.0,0.0,20.67,0.47,20.67,0.47
30.0,0.0,20.75,0.43,20.5,0.5
30.0,0.0,20.75,0.43,21.0,0.0
30.0,0.0,21.0,0.0,21.25,0.43
30.0,0.0,21.0,0.0,21.0,0.0
30.25,0.43,21.75,0.83,20.5,0.5
30.25,0.43,22.5,0.5,19.5,1.12
30.25,0.43,21.5,0.5,19.5,0.87
30.0,0.0,21.0,0.0,18.75,0.83
30.0,0.0,21.0,0.0,18.33,0.47
30.25,0.43,21.0,0.0,20.5,0.5
30.25,0.43,21.0,0.0,20.25,0.83
30.33,0.47,21.0,0.0,21.0,0.0
30.5,0.5,21.0,0.0,20.0,1.22
30.0,0.0,21.0,0.0,19.25,1.09
30.0,0.0,21.0,0.0,20.75,0.43
30.25,0.43,21.0,0.0,20.5,0.5
30.0,0.0,21.25,0.43,19.5,1.12
30.0,0.0,21.0,0.0,21.25,0.83
30.25,0.43,21.25,0.43,21.25,0.43
30.0,0.0,21.0,0.0,21.0,0.0
30.0,0.0,19.25,1.3,21.75,0.83
30.0,0.0,18.0,0.0,22.0,0.82
30.0,0.0,18.75,0.83,21.5,0.5
30.25,0.43,18.5,0.5,21.0,0.0
30.25,0.43,19.5,0.87,20.5,0.5
30.0,0.0,21.0,0.0,20.67,0.47
30.0,0.0,21.0,0.0,19.4,1.02
30.0,0.0,20.5,0.5,19.0,0.82
30.0,0.0,20.0,0.82,20.25,1.3
30.0,0.0,19.25,0.43,20.5,0.5
30.0,0.0,20.75,0.43,20.5,0.5
30.0,0.0,21.0,0.0,19.0,0.71
30.5,0.5,20.25,0.43,18.5,0.5
30.5,0.5,20.0,0.0,18.67,0.94
30.25,0.43,21.0,0.0,20.75,0.43
30.0,0.0,21.0,0.0,21.25,0.43
29.75,0.43,21.5,0.5,20.25,1.3
29.33,0.94,21.0,0.0,18.67,0.47
30.0,0.0,21.0,0.0,18.0,0.0
30.0,0.0,20.75,0.43,17.75,1.09
30.0,0.0,21.0,0.0,16.75,1.09
30.0,0.0,21.25,0.43,16.5,0.5
30.0,0.0,21.25,0.43,15.25,0.43
30.0,0.0,21.0,0.0,17.5,1.5
30.0,0.0,22.0,0.71,18.5,0.5
28.75,0.83,21.25,0.43,19.25,1.3
30.0,0.0,21.25,0.43,20.75,0.43
30.0,0.0,21.25,0.43,21.0,0.0
30.0,0.0,21.0,0.0,20.75,0.43
30.0,0.0,21.0,0.0,20.67,0.47
30.0,0.0,21.25,0.43,20.25,0.43
30.0,0.0,20.5,0.5,20.0,0.82
30.0,0.0,20.33,0.47,21.0,0.0
30.0,0.0,20.75,0.43,20.5,0.5
30.0,0.0,20.5,0.87,21.25,0.43
30.0,0.0,21.0,0.0,21.0,0.0
30.0,0.0,21.0,0.0,20.5,0.5
30.25,0.43,21.25,0.43,20.0,0.71
30.0,0.0,21.0,0.0,19.25,1.09
30.0,0.0,21.0,0.0,19.25,0.83
30.0,0.0,21.0,0.0,18.0,0.0
30.0,0.0,22.0,0.71,19.0,0.71
30.0,0.0,21.5,0.5,21.0,0.0
30.0,0.0,21.0,0.0,21.25,0.43
30.0,0.0,21.0,0.0,21.0,0.71
30.0,0.0,21.33,0.47,20.0,0.71
30.0,0.0,21.33,0.47,20.5,0.5
30.0,0.0,21.0,0.0,20.75,0.43
30.0,0.0,19.0,1.22,20.75,0.83
30.0,0.0,20.25,0.43,21.0,0.0
30.0,0.0,21.0,0.0,21.25,0.43
30.0,0.0,20.5,0.5,21.5,0.5
30.0,0.0,20.67,0.47,21.33,0.47
30.0,0.0,20.75,0.43,21.25,0.43
30.0,0.0,20.75,0.43,21.0,0.0
30.0,0.0,19.75,0.83,20.5,0.5
