41.25,0.83,9.0,1.41,5.75,0.83
41.25,0.83,10.25,1.48,3.67,1.25
41.5,0.5,12.33,0.47,5.0,0.0
41.5,0.5,13.0,0.0,7.0,0.71
41.5,0.5,12.33,0.47,8.67,0.47
41.67,0.47,10.75,0.83,6.5,0.5
41.5,0.5,11.0,0.0,6.75,0.83
41.33,0.47,9.67,0.94,6.25,0.83
41.25,0.83,9.0,0.0,6.75,0.43
41.25,0.83,9.0,0.0,5.5,1.12
41.25,0.83,9.0,0.0,3.33,0.94
41.5,0.5,7.0,1.41,4.75,1.64
41.5,0.5,4.25,1.3,3.5,1.5
41.5,0.5,4.0,0.0,1.67,0.94
41.5,0.5,2.5,1.5,0.0,0.0
41.5,0.5,2.67,0.47,0.0,0.0
41.5,0.5,1.33,0.47,1.0,0.0
41.5,0.5,0.0,0.0,1.0,0.0
41.5,0.5,0.0,0.0,1.5,0.5
41.67,0.47,1.0,0.0,1.0,0.0
41.25,0.83,3.75,0.83,1.5,0.5
41.33,0.47,5.0,1.0,3.0,2.16
41.33,0.47,7.0,0.82,6.0,1.73
41.5,0.5,7.0,1.0,5.5,0.5
41.5,0.5,5.5,0.5,6.0,0.0
41.5,0.5,5.0,0.0,3.67,0.94
41.5,0.5,3.75,1.48,3.25,1.09
41.5,0.5,3.75,1.48,2.0,0.82
41.5,0.5,5.0,1.0,2.0,0.0
41.5,0.5,5.5,1.12,1.25,0.43
41.67,0.47,5.75,1.3,1.0,0.0
41.5,0.5,6.33,0.47,1.0,0.0
41.0,0.82,5.5,0.5,1.0,0.0
41.5,0.5,6.5,0.87,2.0,0.0
41.5,0.5,6.0,0.0,2.0,0.0
41.5,0.5,5.67,0.47,1.33,0.47
41.25,0.83,6.0,1.22,1.5,0.5
41.25,0.83,6.67,1.25,1.0,0.0
41.67,0.47,5.75,1.3,2.33,0.94
41.25,0.83,6.0,1.0,2.0,0.82
41.0,0.82,6.33,0.47,1.75,0.43
41.5,0.5,6.0,0.71,1.5,0.5
41.25,0.83,6.25,0.83,1.0,0.0
41.25,0.83,6.33,0.47,2.0,0.71
41.5,0.5,5.5,0.87,3.0,1.0
41.5,0.5,5.25,0.83,3.75,1.09
41.25,0.83,6.33,0.47,4.0,0.82
41.5,0.5,4.0,0.0,3.75,1.09
41.67,0.47,4.75,0.43,4.5,0.5
41.25,0.83,6.0,0.71,5.25,0.43
41.5,0.5,6.5,0.5,4.0,0.82
41.5,0.5,5.0,0.71,2.67,1.25
41.33,0.47,6.67,0.47,3.0,0.71
41.5,0.5,5.67,0.47,2.33,0.47
41.5,0.5,6.0,0.0,2.25,0.83
41.5,0.5,6.75,0.83,2.33,0.47
41.5,0.5,7.33,0.94,2.25,0.43
41.5,0.5,5.0,1.41,2.0,0.82
41.25,0.83,4.25,1.09,2.5,0.87
41.5,0.5,3.33,0.94,2.0,0.82
41.33,0.94,2.33,0.47,1.0,0.0
41.5,0.5,4.5,2.06,7.25,1.92
41.33,0.47,5.0,2.16,7.75,1.09
41.5,0.5,6.0,0.71,8.75,1.09
41.5,0.5,6.67,0.94,10.0,0.71
41.5,0.5,6.33,0.94,9.0,0.0
41.5,0.5,4.67,0.47,9.0,0.0
41.5,0.5,5.33,0.94,7.5,0.5
41.5,0.5,5.0,2.0,8.0,0.82
41.5,0.5,6.25,0.43,8.75,0.43
41.25,0.83,5.75,1.09,8.5,0.5
41.5,0.5,6.0,0.82,7.5,0.5
41.67,0.47,6.25,0.43,8.67,0.47
41.0,0.82,7.0,0.0,8.5,0.5
41.5,0.5,7.0,0.71,8.25,0.43
41.5,0.5,6.5,1.12,8.0,0.71
41.5,0.5,6.75,0.43,6.75,0.83
41.5,0.5,6.25,0.83,8.5,0.87
41.5,0.5,6.75,0.43,8.75,0.43
41.5,0.5,6.75,0.83,9.0,0.0
41.5,0.5,6.5,0.5,8.67,0.47
41.5,0.5,6.25,1.3,8.5,0.5
41.67,0.47,5.5,1.12,9.0,0.0
41.5,0.5,6.75,0.43,5.5,0.87
41.33,0.47,8.0,0.82,3.0,1.0
41.5,0.5,8.5,1.5,1.75,1.3
41.33,0.47,6.0,0.0,4.33,1.25
41.5,0.5,6.25,0.83,4.33,1.25
41.67,0.47,5.33,0.94,5.0,1.0
41.33,0.47,5.5,1.5,6.75,0.83
41.5,0.5,5.75,0.83,8.5,0.87
41.5,0.5,5.75,0.43,9.5,0.5
41.5,0.5,5.33,0.94,9.0,0.0
41.67,0.47,5.75,0.83,9.0,1.0
41.67,0.47,10.0,1.41,5.5,2.5
41.5,0.5,10.25,0.43,4.33,1.89
41.33,0.47,7.67,1.25,8.5,0.87
41.5,0.5,2.75,2.05,7.67,0.47
41.25,0.83,2.0,1.41,7.75,0.83
41.0,0.82,3.5,0.5,9.0,0.82
41.5,0.5,3.0,1.22,10.0,1.0
41.5,0.5,3.0,0.82,9.5,0.5
41.25,0.83,1.5,0.5,9.0,0.0
41.33,0.94,3.0,1.0,11.0,0.0
41.67,0.47,10.33,1.25,13.0,1.22
41.33,0.47,14.67,1.25,15.0,0.71
41.5,0.5,17.75,0.43,13.5,2.06
41.75,0.43,15.5,2.29,13.75,4.32
42.0,0.0,11.67,4.5,19.75,1.3
42.25,0.43,14.0,2.35,15.5,1.12
42.75,0.43,17.75,0.43,20.5,2.18
43.75,0.43,13.0,2.24,23.25,0.83
44.5,0.5,9.5,0.5,21.0,0.0
44.5,0.5,12.0,0.0,20.67,0.47
44.5,0.5,12.0,0.0,21.25,0.43
44.5,0.5,12.0,0.0,22.5,0.87
44.5,0.5,9.75,1.92,21.25,1.09
44.67,0.47,15.0,0.0,18.33,0.47
44.33,0.47,15.0,0.0,18.0,0.0
44.5,0.5,15.25,0.43,17.75,0.43
