35.75,3.42,15.25,4.55,14.75,1.92
30.0,3.54,15.5,2.69,14.25,3.27
32.25,6.06,14.5,2.5,13.0,3.56
33.0,7.65,10.25,5.26,17.75,1.79
26.75,3.34,18.0,1.41,19.5,2.69
31.25,7.76,13.0,7.58,15.25,2.17
28.0,6.82,20.0,3.74,8.0,1.0
26.67,5.31,17.5,1.5,19.33,0.47
39.5,5.41,11.33,5.31,15.25,3.7
32.33,2.87,10.33,6.24,16.0,8.22
28.75,1.3,14.5,5.89,16.25,2.86
43.0,1.22,12.5,4.56,16.75,3.11
32.75,2.17,20.0,1.58,19.75,1.09
34.0,4.24,15.75,2.86,16.5,2.06
39.25,7.33,14.0,2.12,14.33,0.94
29.75,3.27,17.25,5.12,14.5,6.42
36.25,3.27,15.25,4.97,12.75,4.26
37.75,2.05,11.75,5.89,14.75,1.79
20.33,9.18,17.0,2.83,10.0,1.22
39.0,3.67,14.0,3.0,12.25,0.43
25.67,4.64,13.33,1.89,14.5,5.41
25.33,1.25,12.67,5.44,15.0,6.16
33.5,6.34,18.25,1.09,15.0,3.74
33.75,3.34,14.0,2.45,14.25,2.59
34.0,4.06,11.5,2.29,15.25,2.77
36.75,7.15,12.67,0.94,12.25,6.06
26.25,2.49,15.75,4.49,13.0,1.87
29.0,2.55,14.0,7.26,10.0,6.04
34.5,3.35,17.25,3.34,14.0,2.45
30.25,4.15,12.0,0.0,15.33,2.05
31.75,11.78,11.0,2.24,12.0,1.22
29.75,1.79,13.75,2.17,17.25,4.92
30.5,1.8,15.67,1.7,12.67,0.47
40.75,6.34,9.5,6.5,18.75,2.28
36.0,1.87,14.0,2.35,15.75,4.97
36.67,0.94,18.75,2.49,17.67,1.25
34.4,4.59,13.5,2.96,19.0,2.35
23.75,1.79,12.33,3.4,21.25,1.79
37.0,5.34,18.5,3.57,11.75,2.59
38.0,6.0,16.5,2.6,17.75,3.77
34.25,3.49,17.5,6.22,11.5,2.96
36.0,2.45,12.0,5.34,20.0,1.0
37.25,5.21,12.25,3.11,16.25,5.31
23.5,6.02,15.0,3.67,23.0,2.24
36.6,5.16,15.75,4.26,19.8,2.4
37.33,1.25,21.25,3.27,13.33,4.11
36.0,3.67,18.5,4.33,20.5,1.5
39.0,7.58,15.25,4.76,15.5,2.06
30.5,2.6,18.75,2.49,21.75,0.83
23.5,10.78,15.33,8.01,22.75,2.77
41.0,3.67,18.25,3.34,18.75,3.27
36.33,2.87,18.0,4.24,14.0,6.12
32.0,9.3,10.0,2.16,17.0,2.55
33.75,7.76,14.0,2.83,15.0,4.12
26.0,4.3,17.25,2.49,17.25,3.7
37.0,5.05,15.5,4.82,17.25,4.92
33.5,4.15,21.0,1.22,18.75,3.77
33.25,7.15,21.0,0.0,13.0,4.06
35.75,8.04,20.0,2.74,13.5,6.87
24.0,3.54,15.75,8.79,16.5,3.2
26.0,6.71,14.5,1.12,12.25,4.44
34.5,4.5,14.25,3.49,16.5,2.96
36.0,0.0,18.33,3.86,13.25,6.22
35.0,2.0,13.0,2.92,13.25,2.28
36.0,5.61,14.67,2.49,18.0,3.0
25.5,4.72,13.5,5.17,18.5,1.8
38.75,5.36,17.0,2.24,12.25,3.27
34.5,1.5,11.5,1.5,14.33,0.94
36.33,2.87,17.5,3.5,16.33,0.94
36.75,5.36,21.5,1.5,15.25,3.27
22.33,5.79,13.25,4.92,17.0,3.74
31.0,3.74,17.25,2.49,16.0,1.63
40.0,3.74,16.67,1.25,9.5,3.84
32.67,0.47,15.0,2.45,21.75,2.77
40.0,3.0,16.25,1.48,17.75,5.54
28.5,8.62,14.75,6.3,15.5,3.77
31.25,3.27,13.67,4.11,15.75,3.56
35.5,4.77,16.75,3.27,15.5,3.57
34.0,3.67,20.5,2.29,13.33,4.11
36.75,3.77,12.0,7.18,13.5,3.5
34.5,4.72,12.75,5.8,17.0,4.06
25.5,3.64,15.0,4.74,14.75,1.64
34.75,4.6,14.5,3.35,15.0,3.67
38.75,4.76,17.5,4.15,12.67,2.36
30.25,7.01,17.5,3.57,20.33,4.5
41.0,2.74,17.5,3.2,16.25,2.95
26.75,3.34,12.5,5.17,17.25,3.9
28.75,4.26,18.5,3.77,15.5,5.36
36.0,4.74,16.33,2.62,12.0,8.29
33.0,0.0,22.75,1.3,9.67,4.03
