39.25,0.43,1.0,0.0,15.67,0.94
39.67,0.47,2.0,0.0,16.0,0.82
39.33,0.47,1.75,0.83,16.67,0.47
39.5,0.5,2.0,0.82,15.67,0.94
39.5,0.5,2.33,0.47,16.5,0.5
39.25,0.43,2.0,0.0,16.0,1.0
39.0,0.0,2.75,0.43,15.75,0.83
39.0,0.0,2.0,0.0,16.0,0.0
39.0,0.0,2.67,0.47,15.75,0.83
39.25,0.43,1.75,0.43,16.0,1.0
39.0,0.0,2.0,0.0,17.0,0.82
39.5,0.5,2.33,0.47,16.75,1.09
39.5,0.5,2.33,0.94,15.67,0.94
39.0,0.0,2.0,0.0,15.5,0.5
39.25,0.43,1.5,0.5,15.67,0.94
39.5,0.5,1.0,0.0,16.0,1.0
39.5,0.5,1.0,0.0,15.75,0.83
39.5,0.5,0.0,0.0,16.25,0.43
39.67,0.47,1.0,0.0,16.0,0.82
39.67,0.47,1.33,0.47,16.67,0.47
39.25,0.43,2.0,0.0,16.0,0.71
39.33,0.47,0.0,0.0,15.67,0.94
39.5,0.5,1.5,0.5,16.75,0.83
39.5,0.5,1.0,0.0,17.0,0.0
39.67,0.47,1.0,0.0,16.67,0.47
39.5,0.5,1.0,0.0,16.67,0.47
39.67,0.47,1.5,0.5,16.33,0.94
39.0,0.0,1.67,0.47,15.67,0.94
39.25,0.43,1.5,0.5,15.75,0.83
39.5,0.5,1.5,0.5,15.67,0.94
39.5,0.5,1.5,0.5,16.0,0.71
39.67,0.47,2.0,0.71,16.0,0.82
39.25,0.43,1.25,0.43,16.0,0.71
39.0,0.0,2.0,0.0,16.0,0.71
39.5,0.5,2.25,0.43,15.75,0.83
39.25,0.43,1.67,0.47,16.33,0.47
39.0,0.0,3.0,0.0,16.0,0.82
39.5,0.5,2.0,0.0,16.0,0.71
39.33,0.47,2.0,0.0,16.0,0.82
39.5,0.5,1.0,0.0,15.67,0.94
39.0,0.0,0.0,0.0,16.0,0.0
39.0,0.0,0.0,0.0,16.5,0.5
39.5,0.5,0.0,0.0,14.5,0.87
39.67,0.47,0.0,0.0,13.0,1.41
39.0,0.0,0.0,0.0,11.25,0.83
39.0,0.0,0.0,0.0,12.75,1.3
39.25,0.43,4.0,1.0,16.0,0.82
39.25,0.43,1.0,0.0,15.5,0.5
39.25,0.43,1.25,0.43,15.25,0.43
39.5,0.5,1.67,0.94,15.0,0.0
39.0,0.0,2.75,0.43,15.0,0.0
39.67,0.47,3.75,0.43,15.33,0.47
39.67,0.47,5.0,0.0,15.0,0.0
39.0,0.0,3.67,0.47,15.25,0.43
39.67,0.47,4.75,0.43,16.0,0.82
